Year,Month,Brand,Quantity,Pct
2007,January,Toyota,2884,22.7
2007,January,Volkswagen,2521,19.9
2007,January,Peugeot,1029,8.1
2007,January,Ford,870,6.9
2007,January,Volvo,693,5.5
2007,January,Skoda,665,5.2
2007,January,Opel,622,4.9
2007,January,Audi,599,4.7
2007,January,Honda,423,3.3
2007,January,Mercedes-Benz,362,2.9
2007,January,BMW,352,2.8
2007,January,Citroen,263,2.1
2007,January,Suzuki,258,2
2007,January,Mazda,191,1.5
2007,January,Saab,169,1.3
2007,January,Renault,168,1.3
2007,January,Mitsubishi,136,1.1
2007,January,Nissan,127,1
2007,January,Hyundai,97,0.8
2007,January,Kia,55,0.4
2007,January,Dodge,33,0.3
2007,January,MINI,26,0.2
2007,January,Subaru,26,0.2
2007,January,Lexus,22,0.2
2007,January,Chevrolet,20,0.2
2007,January,Alfa Romeo,16,0.1
2007,January,Daihatsu,15,0.1
2007,January,Land Rover,14,0.1
2007,January,Fiat,9,0.1
2007,January,Chrysler,4,0
2007,January,Iveco,4,0
2007,January,Jaguar,3,0
2007,January,Jeep,2,0
2007,January,Nilsson,2,0
2007,January,Think,2,0
2007,January,Smart,1,0
2007,January,Ssangyong,1,0
2007,January,NA,1,0
2007,Februray,Toyota,1885,19.2
2007,Februray,Volkswagen,1517,15.5
2007,Februray,Ford,686,7
2007,Februray,Peugeot,621,6.3
2007,Februray,Volvo,570,5.8
2007,Februray,Opel,551,5.6
2007,Februray,Audi,498,5.1
2007,Februray,Skoda,463,4.7
2007,Februray,Mercedes-Benz,410,4.2
2007,Februray,Honda,356,3.6
2007,Februray,BMW,335,3.4
2007,Februray,Suzuki,264,2.7
2007,Februray,Mitsubishi,262,2.7
2007,Februray,Citroen,247,2.5
2007,Februray,Mazda,239,2.4
2007,Februray,Saab,175,1.8
2007,Februray,Hyundai,149,1.5
2007,Februray,Nissan,134,1.4
2007,Februray,Kia,119,1.2
2007,Februray,Renault,84,0.9
2007,Februray,Chevrolet,35,0.4
2007,Februray,MINI,32,0.3
2007,Februray,Land Rover,30,0.3
2007,Februray,Dodge,24,0.2
2007,Februray,Daihatsu,22,0.2
2007,Februray,Subaru,18,0.2
2007,Februray,Lexus,17,0.2
2007,Februray,Alfa Romeo,9,0.1
2007,Februray,Fiat,6,0.1
2007,Februray,Jeep,6,0.1
2007,Februray,Nilsson,6,0.1
2007,Februray,Chrysler,5,0.1
2007,Februray,Jaguar,5,0.1
2007,Februray,Smart,5,0.1
2007,Februray,Chevrolet US,3,0
2007,Februray,Ssangyong,2,0
2007,Februray,Porsche,2,0
2007,Februray,Cadillac,1,0
2007,March,Toyota,1833,16.3
2007,March,Volkswagen,1428,12.7
2007,March,Peugeot,867,7.7
2007,March,Ford,766,6.8
2007,March,Audi,682,6.1
2007,March,Volvo,656,5.8
2007,March,Opel,578,5.1
2007,March,Mitsubishi,512,4.5
2007,March,Skoda,491,4.4
2007,March,Honda,399,3.5
2007,March,Mercedes-Benz,387,3.4
2007,March,BMW,365,3.2
2007,March,Suzuki,333,3
2007,March,Nissan,327,2.9
2007,March,Mazda,319,2.8
2007,March,Saab,243,2.2
2007,March,Citroen,239,2.1
2007,March,Hyundai,228,2
2007,March,Kia,171,1.5
2007,March,Renault,131,1.2
2007,March,Chevrolet,52,0.5
2007,March,Land Rover,40,0.4
2007,March,Jeep,33,0.3
2007,March,MINI,28,0.2
2007,March,Daihatsu,27,0.2
2007,March,Dodge,25,0.2
2007,March,Alfa Romeo,21,0.2
2007,March,Fiat,20,0.2
2007,March,Lexus,18,0.2
2007,March,Porsche,14,0.1
2007,March,Jaguar,9,0.1
2007,March,Subaru,7,0.1
2007,March,Iveco,5,0
2007,March,Cadillac,4,0
2007,March,Chrysler,3,0
2007,March,Nilsson,1,0
2007,March,NA,1,0
2007,March,Aston Martin,1,0
2007,April,Toyota,1300,14.7
2007,April,Volkswagen,1257,14.2
2007,April,Volvo,587,6.6
2007,April,Audi,556,6.3
2007,April,Peugeot,547,6.2
2007,April,Opel,534,6
2007,April,Ford,451,5.1
2007,April,Skoda,438,4.9
2007,April,Mercedes-Benz,387,4.4
2007,April,BMW,360,4.1
2007,April,Honda,351,4
2007,April,Suzuki,347,3.9
2007,April,Nissan,328,3.7
2007,April,Mazda,249,2.8
2007,April,Saab,191,2.2
2007,April,Citroen,179,2
2007,April,Hyundai,142,1.6
2007,April,Mitsubishi,104,1.2
2007,April,Renault,92,1
2007,April,Kia,92,1
2007,April,Chevrolet,79,0.9
2007,April,Subaru,77,0.9
2007,April,Land Rover,42,0.5
2007,April,MINI,31,0.4
2007,April,Dodge,25,0.3
2007,April,Alfa Romeo,20,0.2
2007,April,Lexus,18,0.2
2007,April,Daihatsu,17,0.2
2007,April,Chrysler,11,0.1
2007,April,Jeep,10,0.1
2007,April,Fiat,7,0.1
2007,April,Porsche,7,0.1
2007,April,Jaguar,5,0.1
2007,April,Iveco,5,0.1
2007,April,Morgan,4,0
2007,April,Cadillac,2,0
2007,April,Smart,1,0
2007,April,Think,1,0
2007,May,Volkswagen,1934,16.1
2007,May,Toyota,1866,15.5
2007,May,Volvo,805,6.7
2007,May,Opel,771,6.4
2007,May,Peugeot,743,6.2
2007,May,Ford,648,5.4
2007,May,Audi,630,5.2
2007,May,Honda,520,4.3
2007,May,Skoda,517,4.3
2007,May,BMW,431,3.6
2007,May,Mercedes-Benz,422,3.5
2007,May,Suzuki,420,3.5
2007,May,Nissan,382,3.2
2007,May,Mazda,325,2.7
2007,May,Saab,241,2
2007,May,Citroen,223,1.9
2007,May,Mitsubishi,222,1.8
2007,May,Kia,169,1.4
2007,May,Hyundai,155,1.3
2007,May,Renault,109,0.9
2007,May,Land Rover,91,0.8
2007,May,Subaru,78,0.6
2007,May,Jeep,72,0.6
2007,May,Chevrolet,65,0.5
2007,May,Daihatsu,36,0.3
2007,May,MINI,30,0.2
2007,May,Dodge,29,0.2
2007,May,Fiat,18,0.1
2007,May,Alfa Romeo,17,0.1
2007,May,Lexus,10,0.1
2007,May,Chrysler,8,0.1
2007,May,Jaguar,5,0
2007,May,Porsche,4,0
2007,May,Aston Martin,4,0
2007,May,Ssangyong,3,0
2007,May,Smart,2,0
2007,May,Morgan,2,0
2007,June,Toyota,1620,14.6
2007,June,Volkswagen,1531,13.8
2007,June,Ford,772,7
2007,June,Opel,683,6.2
2007,June,Volvo,662,6
2007,June,Honda,624,5.6
2007,June,Peugeot,569,5.1
2007,June,Skoda,512,4.6
2007,June,Audi,498,4.5
2007,June,BMW,477,4.3
2007,June,Mercedes-Benz,421,3.8
2007,June,Mitsubishi,414,3.7
2007,June,Nissan,364,3.3
2007,June,Mazda,296,2.7
2007,June,Citroen,277,2.5
2007,June,Suzuki,262,2.4
2007,June,Hyundai,204,1.8
2007,June,Saab,195,1.8
2007,June,Kia,159,1.4
2007,June,Renault,107,1
2007,June,Chevrolet,74,0.7
2007,June,Jeep,68,0.6
2007,June,Subaru,65,0.6
2007,June,Land Rover,47,0.4
2007,June,MINI,37,0.3
2007,June,Daihatsu,37,0.3
2007,June,Dodge,23,0.2
2007,June,Alfa Romeo,21,0.2
2007,June,Lexus,17,0.2
2007,June,Fiat,10,0.1
2007,June,Jaguar,8,0.1
2007,June,Smart,8,0.1
2007,June,Chrysler,5,0
2007,June,Porsche,5,0
2007,June,Ssangyong,5,0
2007,June,Aston Martin,3,0
2007,June,Cadillac,1,0
2007,June,Chevrolet US,1,0
2007,June,Bentley,1,0
2007,July,Toyota,1901,15.8
2007,July,Volkswagen,1777,14.7
2007,July,Volvo,1064,8.8
2007,July,Ford,1006,8.3
2007,July,Peugeot,749,6.2
2007,July,Opel,685,5.7
2007,July,Audi,562,4.7
2007,July,Skoda,489,4.1
2007,July,Mercedes-Benz,469,3.9
2007,July,BMW,403,3.3
2007,July,Honda,401,3.3
2007,July,Mitsubishi,381,3.2
2007,July,Suzuki,296,2.5
2007,July,Mazda,294,2.4
2007,July,Citroen,281,2.3
2007,July,Nissan,277,2.3
2007,July,Saab,204,1.7
2007,July,Hyundai,182,1.5
2007,July,Kia,137,1.1
2007,July,Renault,124,1
2007,July,Chevrolet,78,0.6
2007,July,Jeep,56,0.5
2007,July,Subaru,51,0.4
2007,July,Daihatsu,33,0.3
2007,July,Land Rover,32,0.3
2007,July,MINI,28,0.2
2007,July,Dodge,26,0.2
2007,July,Lexus,16,0.1
2007,July,Alfa Romeo,14,0.1
2007,July,Fiat,12,0.1
2007,July,Jaguar,12,0.1
2007,July,Smart,8,0.1
2007,July,Chrysler,5,0
2007,July,Porsche,3,0
2007,July,Aston Martin,3,0
2007,July,Ssangyong,1,0
2007,July,Nilsson,1,0
2007,July,NA,1,0
2007,August,Toyota,1783,16.5
2007,August,Volkswagen,1665,15.4
2007,August,Ford,816,7.6
2007,August,Mitsubishi,681,6.3
2007,August,Audi,590,5.5
2007,August,Peugeot,531,4.9
2007,August,Volvo,498,4.6
2007,August,Skoda,476,4.4
2007,August,Opel,472,4.4
2007,August,Mercedes-Benz,435,4
2007,August,Suzuki,392,3.6
2007,August,BMW,348,3.2
2007,August,Nissan,348,3.2
2007,August,Honda,296,2.7
2007,August,Citroen,288,2.7
2007,August,Mazda,237,2.2
2007,August,Hyundai,196,1.8
2007,August,Kia,122,1.1
2007,August,Saab,103,1
2007,August,Renault,100,0.9
2007,August,Subaru,92,0.9
2007,August,Chevrolet,67,0.6
2007,August,Jeep,51,0.5
2007,August,Daihatsu,40,0.4
2007,August,Lexus,30,0.3
2007,August,Land Rover,28,0.3
2007,August,MINI,24,0.2
2007,August,Fiat,23,0.2
2007,August,Dodge,13,0.1
2007,August,Smart,13,0.1
2007,August,Alfa Romeo,12,0.1
2007,August,Jaguar,5,0
2007,August,Ssangyong,3,0
2007,August,Cadillac,3,0
2007,August,Chrysler,1,0
2007,August,Porsche,1,0
2007,August,Iveco,1,0
2007,August,Think,1,0
2007,August,Lancia,1,0
2007,September,Volkswagen,1373,14.7
2007,September,Toyota,1303,14
2007,September,Ford,679,7.3
2007,September,Volvo,662,7.1
2007,September,Mitsubishi,553,5.9
2007,September,Nissan,432,4.6
2007,September,Peugeot,426,4.6
2007,September,Opel,414,4.4
2007,September,Audi,393,4.2
2007,September,Honda,358,3.8
2007,September,Skoda,354,3.8
2007,September,Suzuki,314,3.4
2007,September,Mercedes-Benz,298,3.2
2007,September,BMW,271,2.9
2007,September,Mazda,266,2.8
2007,September,Hyundai,247,2.6
2007,September,Saab,220,2.4
2007,September,Citroen,184,2
2007,September,Kia,158,1.7
2007,September,Subaru,85,0.9
2007,September,Renault,69,0.7
2007,September,Chevrolet,57,0.6
2007,September,Jeep,34,0.4
2007,September,Land Rover,32,0.3
2007,September,Fiat,32,0.3
2007,September,MINI,26,0.3
2007,September,Daihatsu,26,0.3
2007,September,Lexus,25,0.3
2007,September,Alfa Romeo,15,0.2
2007,September,Dodge,12,0.1
2007,September,Jaguar,5,0.1
2007,September,Chrysler,4,0
2007,September,Porsche,4,0
2007,September,Smart,3,0
2007,September,Ssangyong,2,0
2007,September,Nilsson,1,0
2007,September,Morgan,1,0
2007,September,Lancia,1,0
2007,September,Maserati,1,0
2007,October,Volkswagen,1941,16.7
2007,October,Toyota,1648,14.2
2007,October,Volvo,1014,8.7
2007,October,Peugeot,707,6.1
2007,October,Ford,693,6
2007,October,BMW,562,4.8
2007,October,Audi,554,4.8
2007,October,Opel,547,4.7
2007,October,Nissan,518,4.4
2007,October,Skoda,438,3.8
2007,October,Honda,428,3.7
2007,October,Mercedes-Benz,376,3.2
2007,October,Suzuki,333,2.9
2007,October,Mitsubishi,324,2.8
2007,October,Mazda,247,2.1
2007,October,Saab,234,2
2007,October,Hyundai,220,1.9
2007,October,Citroen,202,1.7
2007,October,Kia,145,1.2
2007,October,Subaru,141,1.2
2007,October,Renault,75,0.6
2007,October,Jeep,52,0.4
2007,October,Chevrolet,47,0.4
2007,October,Land Rover,39,0.3
2007,October,Fiat,28,0.2
2007,October,Daihatsu,27,0.2
2007,October,MINI,26,0.2
2007,October,Lexus,23,0.2
2007,October,Dodge,21,0.2
2007,October,Alfa Romeo,10,0.1
2007,October,Jaguar,7,0.1
2007,October,Smart,6,0.1
2007,October,Chrysler,4,0
2007,October,Porsche,3,0
2007,October,Ssangyong,1,0
2007,October,Cadillac,1,0
2007,October,Nilsson,1,0
2007,October,Chevrolet US,1,0
2007,October,Maserati,1,0
2007,October,Isuzu,1,0
2007,November,Toyota,1579,15.1
2007,November,Volkswagen,1473,14.1
2007,November,Volvo,710,6.8
2007,November,Ford,566,5.4
2007,November,Nissan,530,5.1
2007,November,BMW,525,5
2007,November,Honda,509,4.9
2007,November,Peugeot,479,4.6
2007,November,Opel,477,4.6
2007,November,Audi,448,4.3
2007,November,Skoda,447,4.3
2007,November,Mercedes-Benz,447,4.3
2007,November,Suzuki,310,3
2007,November,Mitsubishi,299,2.9
2007,November,Mazda,287,2.7
2007,November,Saab,233,2.2
2007,November,Subaru,220,2.1
2007,November,Citroen,206,2
2007,November,Kia,161,1.5
2007,November,Hyundai,156,1.5
2007,November,Renault,74,0.7
2007,November,Chevrolet,50,0.5
2007,November,MINI,48,0.5
2007,November,Jeep,46,0.4
2007,November,Fiat,40,0.4
2007,November,Dodge,25,0.2
2007,November,Land Rover,23,0.2
2007,November,Lexus,22,0.2
2007,November,Daihatsu,19,0.2
2007,November,Alfa Romeo,18,0.2
2007,November,Chrysler,9,0.1
2007,November,Jaguar,7,0.1
2007,November,Porsche,3,0
2007,November,Ssangyong,3,0
2007,November,Smart,2,0
2007,November,NA,1,0
2007,November,Maserati,1,0
2007,December,Volkswagen,1272,13.8
2007,December,Toyota,1081,11.7
2007,December,Ford,821,8.9
2007,December,Volvo,641,7
2007,December,Skoda,578,6.3
2007,December,BMW,512,5.6
2007,December,Opel,481,5.2
2007,December,Honda,471,5.1
2007,December,Audi,462,5
2007,December,Mercedes-Benz,456,4.9
2007,December,Mitsubishi,351,3.8
2007,December,Saab,307,3.3
2007,December,Nissan,244,2.6
2007,December,Peugeot,225,2.4
2007,December,Subaru,224,2.4
2007,December,Suzuki,201,2.2
2007,December,Mazda,194,2.1
2007,December,Kia,132,1.4
2007,December,Hyundai,128,1.4
2007,December,Citroen,120,1.3
2007,December,Renault,57,0.6
2007,December,Land Rover,56,0.6
2007,December,Chevrolet,44,0.5
2007,December,Jeep,43,0.5
2007,December,MINI,28,0.3
2007,December,Alfa Romeo,21,0.2
2007,December,Daihatsu,16,0.2
2007,December,Dodge,16,0.2
2007,December,Lexus,10,0.1
2007,December,Fiat,9,0.1
2007,December,Smart,6,0.1
2007,December,Chrysler,4,0
2007,December,Ssangyong,3,0
2007,December,Jaguar,2,0
2007,December,Porsche,2,0
2007,December,Cadillac,1,0
2007,December,Nilsson,1,0
2007,December,Maserati,1,0
2007,December,Bentley,1,0
2008,January,Toyota,1758,17.8
2008,January,Volkswagen,1224,12.4
2008,January,Ford,942,9.5
2008,January,Volvo,593,6
2008,January,Peugeot,592,6
2008,January,Honda,549,5.5
2008,January,Nissan,472,4.8
2008,January,Audi,429,4.3
2008,January,Mercedes-Benz,374,3.8
2008,January,BMW,368,3.7
2008,January,Skoda,360,3.6
2008,January,Suzuki,344,3.5
2008,January,Mitsubishi,337,3.4
2008,January,Opel,334,3.4
2008,January,Mazda,280,2.8
2008,January,Subaru,161,1.6
2008,January,Citroen,146,1.5
2008,January,Saab,114,1.2
2008,January,Kia,111,1.1
2008,January,Hyundai,97,1
2008,January,Renault,59,0.6
2008,January,MINI,55,0.6
2008,January,Jeep,32,0.3
2008,January,Lexus,30,0.3
2008,January,Chevrolet,28,0.3
2008,January,Daihatsu,24,0.2
2008,January,Fiat,22,0.2
2008,January,Land Rover,21,0.2
2008,January,Dodge,16,0.2
2008,January,Alfa Romeo,15,0.2
2008,January,Chrysler,5,0.1
2008,January,Smart,4,0
2008,January,Nilsson,3,0
2008,January,Jaguar,2,0
2008,Februray,Volkswagen,1767,16.7
2008,Februray,Toyota,1494,14.1
2008,Februray,Ford,1016,9.6
2008,Februray,Volvo,684,6.5
2008,Februray,Nissan,635,6
2008,Februray,Audi,486,4.6
2008,Februray,BMW,474,4.5
2008,Februray,Peugeot,467,4.4
2008,Februray,Skoda,426,4
2008,Februray,Honda,405,3.8
2008,Februray,Mitsubishi,397,3.8
2008,Februray,Opel,381,3.6
2008,Februray,Suzuki,362,3.4
2008,Februray,Mazda,305,2.9
2008,Februray,Mercedes-Benz,291,2.8
2008,Februray,Subaru,153,1.4
2008,Februray,Citroen,148,1.4
2008,Februray,Kia,133,1.3
2008,Februray,Saab,132,1.2
2008,Februray,Hyundai,128,1.2
2008,Februray,Renault,48,0.5
2008,Februray,MINI,41,0.4
2008,Februray,Jeep,39,0.4
2008,Februray,Daihatsu,26,0.2
2008,Februray,Chevrolet,21,0.2
2008,Februray,Dodge,20,0.2
2008,Februray,Fiat,19,0.2
2008,Februray,Land Rover,16,0.2
2008,Februray,Lexus,15,0.1
2008,Februray,Alfa Romeo,8,0.1
2008,Februray,Porsche,7,0.1
2008,Februray,Jaguar,6,0.1
2008,Februray,Chrysler,4,0
2008,Februray,Think,4,0
2008,Februray,Nilsson,2,0
2008,Februray,Ferrari,2,0
2008,Februray,Ssangyong,2,0
2008,Februray,Smart,1,0
2008,Februray,Cadillac,1,0
2008,Februray,Maserati,1,0
2008,March,Volkswagen,1503,15.8
2008,March,Toyota,1338,14.1
2008,March,Ford,713,7.5
2008,March,Mitsubishi,584,6.1
2008,March,Volvo,557,5.9
2008,March,Mazda,514,5.4
2008,March,Peugeot,502,5.3
2008,March,Audi,478,5
2008,March,Skoda,455,4.8
2008,March,Nissan,431,4.5
2008,March,BMW,379,4
2008,March,Opel,312,3.3
2008,March,Honda,293,3.1
2008,March,Suzuki,273,2.9
2008,March,Mercedes-Benz,243,2.6
2008,March,Hyundai,175,1.8
2008,March,Subaru,163,1.7
2008,March,Kia,120,1.3
2008,March,Saab,106,1.1
2008,March,Citroen,105,1.1
2008,March,Renault,55,0.6
2008,March,Chevrolet,37,0.4
2008,March,MINI,28,0.3
2008,March,Jeep,28,0.3
2008,March,Daihatsu,25,0.3
2008,March,Land Rover,22,0.2
2008,March,Fiat,17,0.2
2008,March,Dodge,12,0.1
2008,March,Lexus,11,0.1
2008,March,Alfa Romeo,8,0.1
2008,March,Jaguar,8,0.1
2008,March,Porsche,2,0
2008,March,Smart,2,0
2008,March,Chrysler,1,0
2008,March,Nilsson,1,0
2008,March,Ssangyong,1,0
2008,March,Cadillac,1,0
2008,March,Aston Martin,1,0
2008,March,Bentley,1,0
2008,March,Lancia,1,0
2008,April,Volkswagen,1795,15.3
2008,April,Toyota,1528,13.1
2008,April,Ford,854,7.3
2008,April,Volvo,732,6.3
2008,April,Peugeot,662,5.7
2008,April,Audi,662,5.7
2008,April,Mitsubishi,620,5.3
2008,April,BMW,593,5.1
2008,April,Skoda,537,4.6
2008,April,Mercedes-Benz,480,4.1
2008,April,Nissan,456,3.9
2008,April,Opel,412,3.5
2008,April,Suzuki,367,3.1
2008,April,Honda,364,3.1
2008,April,Mazda,317,2.7
2008,April,Subaru,240,2.1
2008,April,Hyundai,187,1.6
2008,April,Saab,178,1.5
2008,April,Citroen,170,1.5
2008,April,Renault,109,0.9
2008,April,Kia,86,0.7
2008,April,Fiat,72,0.6
2008,April,MINI,44,0.4
2008,April,Chevrolet,43,0.4
2008,April,Jeep,34,0.3
2008,April,Daihatsu,26,0.2
2008,April,Land Rover,24,0.2
2008,April,Jaguar,19,0.2
2008,April,Dodge,18,0.2
2008,April,Lexus,17,0.1
2008,April,Iveco,13,0.1
2008,April,Alfa Romeo,9,0.1
2008,April,Smart,8,0.1
2008,April,Morgan,8,0.1
2008,April,Chrysler,6,0.1
2008,April,Nilsson,6,0.1
2008,April,Porsche,2,0
2008,April,Aston Martin,2,0
2008,April,Ssangyong,1,0
2008,April,Ferrari,1,0
2008,April,Maserati,1,0
2008,April,Isuzu,1,0
2008,May,Volkswagen,1402,13.7
2008,May,Toyota,1259,12.3
2008,May,Ford,984,9.6
2008,May,Volvo,724,7.1
2008,May,Peugeot,590,5.8
2008,May,Audi,569,5.6
2008,May,Nissan,474,4.6
2008,May,Skoda,466,4.6
2008,May,BMW,441,4.3
2008,May,Opel,437,4.3
2008,May,Mercedes-Benz,392,3.8
2008,May,Mazda,345,3.4
2008,May,Mitsubishi,321,3.1
2008,May,Suzuki,304,3
2008,May,Honda,302,3
2008,May,Citroen,217,2.1
2008,May,Subaru,199,1.9
2008,May,Saab,175,1.7
2008,May,Hyundai,155,1.5
2008,May,Kia,107,1
2008,May,Fiat,74,0.7
2008,May,Renault,67,0.7
2008,May,Chevrolet,30,0.3
2008,May,Jeep,25,0.2
2008,May,Jaguar,25,0.2
2008,May,MINI,22,0.2
2008,May,Daihatsu,22,0.2
2008,May,Land Rover,21,0.2
2008,May,Dodge,19,0.2
2008,May,Lexus,14,0.1
2008,May,Chrysler,7,0.1
2008,May,Iveco,7,0.1
2008,May,Smart,6,0.1
2008,May,Alfa Romeo,4,0
2008,May,Porsche,3,0
2008,May,Nilsson,2,0
2008,May,Ssangyong,2,0
2008,May,Maserati,2,0
2008,May,Morgan,1,0
2008,May,Koenigsegg,1,0
2008,June,Volkswagen,1182,12.2
2008,June,Toyota,1141,11.8
2008,June,Ford,898,9.3
2008,June,Audi,693,7.2
2008,June,Volvo,672,6.9
2008,June,BMW,593,6.1
2008,June,Nissan,476,4.9
2008,June,Peugeot,427,4.4
2008,June,Opel,399,4.1
2008,June,Skoda,370,3.8
2008,June,Mazda,346,3.6
2008,June,Honda,337,3.5
2008,June,Mercedes-Benz,329,3.4
2008,June,Mitsubishi,283,2.9
2008,June,Suzuki,264,2.7
2008,June,Citroen,253,2.6
2008,June,Subaru,217,2.2
2008,June,Saab,170,1.8
2008,June,Hyundai,150,1.6
2008,June,Kia,107,1.1
2008,June,Fiat,67,0.7
2008,June,Renault,62,0.6
2008,June,Dodge,40,0.4
2008,June,MINI,35,0.4
2008,June,Chevrolet,28,0.3
2008,June,Jeep,19,0.2
2008,June,Daihatsu,19,0.2
2008,June,Land Rover,19,0.2
2008,June,Lexus,18,0.2
2008,June,Jaguar,16,0.2
2008,June,Alfa Romeo,11,0.1
2008,June,Iveco,6,0.1
2008,June,Think,6,0.1
2008,June,Smart,4,0
2008,June,Chrysler,3,0
2008,June,Porsche,3,0
2008,June,Ssangyong,2,0
2008,June,Aston Martin,2,0
2008,June,Cadillac,2,0
2008,June,Morgan,1,0
2008,July,Toyota,1315,13.7
2008,July,Volkswagen,1203,12.5
2008,July,Ford,1056,11
2008,July,Volvo,601,6.3
2008,July,Audi,594,6.2
2008,July,Peugeot,581,6
2008,July,Opel,472,4.9
2008,July,Nissan,400,4.2
2008,July,BMW,386,4
2008,July,Mazda,362,3.8
2008,July,Skoda,322,3.4
2008,July,Mitsubishi,290,3
2008,July,Honda,283,2.9
2008,July,Suzuki,276,2.9
2008,July,Mercedes-Benz,275,2.9
2008,July,Subaru,206,2.1
2008,July,Citroen,179,1.9
2008,July,Hyundai,162,1.7
2008,July,Saab,141,1.5
2008,July,Kia,106,1.1
2008,July,Renault,86,0.9
2008,July,Think,52,0.5
2008,July,Dodge,42,0.4
2008,July,Fiat,37,0.4
2008,July,Jeep,35,0.4
2008,July,MINI,33,0.3
2008,July,Chevrolet,28,0.3
2008,July,Lexus,15,0.2
2008,July,Jaguar,15,0.2
2008,July,Alfa Romeo,15,0.2
2008,July,Daihatsu,9,0.1
2008,July,Land Rover,9,0.1
2008,July,Chrysler,5,0.1
2008,July,Ssangyong,4,0
2008,July,Smart,2,0
2008,July,Porsche,2,0
2008,July,Nilsson,2,0
2008,July,Morgan,2,0
2008,July,Iveco,1,0
2008,July,Maserati,1,0
2008,August,Volkswagen,1432,18.3
2008,August,Toyota,1002,12.8
2008,August,Ford,658,8.4
2008,August,Audi,574,7.3
2008,August,Peugeot,457,5.8
2008,August,Mazda,347,4.4
2008,August,Skoda,327,4.2
2008,August,Honda,312,4
2008,August,Mercedes-Benz,295,3.8
2008,August,Nissan,279,3.6
2008,August,BMW,278,3.5
2008,August,Opel,271,3.5
2008,August,Volvo,270,3.4
2008,August,Mitsubishi,251,3.2
2008,August,Suzuki,206,2.6
2008,August,Subaru,152,1.9
2008,August,Citroen,134,1.7
2008,August,Hyundai,111,1.4
2008,August,Saab,73,0.9
2008,August,Kia,59,0.8
2008,August,Fiat,57,0.7
2008,August,Dodge,49,0.6
2008,August,Renault,46,0.6
2008,August,Think,38,0.5
2008,August,MINI,30,0.4
2008,August,Chevrolet,26,0.3
2008,August,Jeep,23,0.3
2008,August,Daihatsu,19,0.2
2008,August,Lexus,14,0.2
2008,August,Land Rover,12,0.2
2008,August,Alfa Romeo,11,0.1
2008,August,Porsche,6,0.1
2008,August,Jaguar,4,0.1
2008,August,Chrysler,4,0.1
2008,August,Smart,4,0.1
2008,August,Iveco,1,0
2008,August,Morgan,1,0
2008,September,Toyota,1250,14.8
2008,September,Volkswagen,1229,14.5
2008,September,Ford,764,9
2008,September,Audi,545,6.4
2008,September,Volvo,457,5.4
2008,September,Honda,394,4.7
2008,September,Peugeot,383,4.5
2008,September,BMW,371,4.4
2008,September,Mazda,359,4.2
2008,September,Nissan,319,3.8
2008,September,Skoda,306,3.6
2008,September,Opel,302,3.6
2008,September,Mitsubishi,287,3.4
2008,September,Mercedes-Benz,278,3.3
2008,September,Hyundai,212,2.5
2008,September,Suzuki,207,2.4
2008,September,Subaru,197,2.3
2008,September,Saab,132,1.6
2008,September,Citroen,121,1.4
2008,September,Kia,73,0.9
2008,September,Fiat,47,0.6
2008,September,Renault,38,0.4
2008,September,Dodge,30,0.4
2008,September,Chevrolet,28,0.3
2008,September,MINI,27,0.3
2008,September,Jeep,24,0.3
2008,September,Lexus,18,0.2
2008,September,Daihatsu,17,0.2
2008,September,Land Rover,9,0.1
2008,September,Chrysler,9,0.1
2008,September,Jaguar,4,0
2008,September,Alfa Romeo,4,0
2008,September,Smart,3,0
2008,September,Isuzu,3,0
2008,September,Ssangyong,2,0
2008,September,Iveco,1,0
2008,September,Porsche,1,0
2008,September,Cadillac,1,0
2008,September,Lancia,1,0
2008,October,Volkswagen,1442,17.2
2008,October,Toyota,1247,14.9
2008,October,Ford,701,8.4
2008,October,Audi,578,6.9
2008,October,Volvo,472,5.6
2008,October,Peugeot,449,5.4
2008,October,BMW,395,4.7
2008,October,Nissan,346,4.1
2008,October,Skoda,283,3.4
2008,October,Mazda,275,3.3
2008,October,Mercedes-Benz,260,3.1
2008,October,Subaru,245,2.9
2008,October,Opel,241,2.9
2008,October,Suzuki,231,2.8
2008,October,Mitsubishi,214,2.6
2008,October,Honda,214,2.6
2008,October,Hyundai,146,1.7
2008,October,Citroen,142,1.7
2008,October,Saab,116,1.4
2008,October,Kia,76,0.9
2008,October,Fiat,61,0.7
2008,October,Renault,54,0.6
2008,October,MINI,37,0.4
2008,October,Chevrolet,26,0.3
2008,October,Dodge,25,0.3
2008,October,Lexus,19,0.2
2008,October,Chrysler,18,0.2
2008,October,Land Rover,17,0.2
2008,October,Daihatsu,15,0.2
2008,October,Jeep,10,0.1
2008,October,Porsche,10,0.1
2008,October,Alfa Romeo,9,0.1
2008,October,Jaguar,7,0.1
2008,October,Smart,3,0
2008,October,Ssangyong,3,0
2008,October,Iveco,2,0
2008,October,Lancia,1,0
2008,November,Volkswagen,1306,18.8
2008,November,Toyota,760,10.9
2008,November,Ford,639,9.2
2008,November,Audi,522,7.5
2008,November,Volvo,478,6.9
2008,November,Peugeot,333,4.8
2008,November,Mercedes-Benz,302,4.3
2008,November,Nissan,293,4.2
2008,November,BMW,262,3.8
2008,November,Subaru,255,3.7
